Index,Violation Date,Latitudes,Longitudes,Neighborhood District,Violation Item,Violation Item Description
1056,06/22/2017,37.79138353002966,-122.43079168000001,Pacific Heights,ALR,alarm system maintained
1057,06/21/2017,37.786660530029685,-122.40777886,Financial District/South Beach,ALR,alarm system maintained
1058,06/21/2017,37.786660530029685,-122.40777886,Financial District/South Beach,SPR,sprinkler / 5-year service
1059,06/21/2017,37.78611645002966,-122.42004905,Tenderloin,DOR,doors / repair or replace rated
1060,06/21/2017,37.78611645002966,-122.42004905,Tenderloin,ELE,electrical / extension cords
1061,11/17/2017,37.79064367002967,-122.41021552000001,Nob Hill,ALR,alarm system maintained
1063,01/19/2006,37.78694268002967,-122.41376523999999,Tenderloin,STD,1001.5.1  fire protection equip maintenance
1064,01/19/2006,37.78739554002966,-122.41104046,Tenderloin,ALR,1001.5.1  fire alarms maintained
1070,01/20/2006,37.75400028002966,-122.41825362,Mission,EXI,1212.4  exit sign illuminated
1071,11/20/2017,37.78726215002967,-122.4142502,Tenderloin,COM,fire command center features
1072,11/20/2017,37.78726215002967,-122.4142502,Tenderloin,DOR,doors / blocked open
1073,11/20/2017,37.78726215002967,-122.4142502,Tenderloin,DOR,doors / repair or replace rated
1074,11/20/2017,37.78726215002967,-122.4142502,Tenderloin,DOR,doors / self-closers
1075,11/20/2017,37.80094882002966,-122.41497061000001,Russian Hill,DOR,doors / non-conforming hardware
1076,11/20/2017,37.80094882002966,-122.41497061000001,Russian Hill,ILL,illumination / repair emergency lighting
1077,01/20/2006,37.75400028002966,-122.41825362,Mission,EXI,1203  exit obstruction
1078,11/20/2017,37.80094882002966,-122.41497061000001,Russian Hill,SFC,2016 san francisco fire code
1086,04/03/2017,37.792300990029666,-122.40167624,Financial District/South Beach,ALR,alarm system maintained
1087,04/03/2017,37.792300990029666,-122.40167624,Financial District/South Beach,DOR,doors / blocked open
1088,11/21/2017,37.768698510029665,-122.42063107000001,Mission,EXI,exits / storage in pathway
1089,11/21/2017,37.768698510029665,-122.42063107000001,Mission,STO,storage / no combustibles allowed
1090,11/21/2017,37.768698510029665,-122.42063107000001,Mission,STO,storage / ceiling clearance
1091,11/21/2017,37.768698510029665,-122.42063107000001,Mission,STO,storage / combustibles in exit path
1092,11/21/2017,37.778399000029665,-122.390709,South of Market,EXT,extinguisher / commercial cooking serv. required
1093,01/24/2006,37.786325200029644,-122.41410496000002,Tenderloin,EXI,1212.4  exit sign illuminated
1096,01/24/2006,37.786325200029644,-122.41410496000002,Tenderloin,ALR,1001.5.1  fire alarms maintained
1097,01/24/2006,37.786325200029644,-122.41410496000002,Tenderloin,EXI,1205  fire escape/laddr-no encumburance
1100,01/24/2006,37.79363091002968,-122.40597913,Chinatown,EXT,1001.5.1  extinguishers maintn yrly/after use
1102,01/24/2006,37.802962180029674,-122.41339881,North Beach,SPR,sffc 1001.5.1.3  fire systems certified
1106,01/24/2006,37.80019883002968,-122.40173812,Financial District/South Beach,EXI,exits/fire escapes
1107,01/24/2006,37.80019883002968,-122.40173812,Financial District/South Beach,EXI,1203  exit obstruction - fire escape
1108,01/24/2006,37.794901250029675,-122.41681036000001,Russian Hill,ALR,1001.5.1  fire alarms maintained
1113,07/06/2006,37.79126657002968,-122.41883735999998,Nob Hill,EXI,1203  exit obstruction - fire escape
1115,10/20/2017,37.787954970029666,-122.39723654999999,Financial District/South Beach,ALR,alarm system maintained
1116,10/20/2017,37.787954970029666,-122.39723654999999,Financial District/South Beach,PER,permit / general
1118,04/03/2017,37.792300990029666,-122.40167624,Financial District/South Beach,SFC,2016 san francisco fire code
1119,10/16/2017,37.801889070029695,-122.40663374,North Beach,ELE,electrical / extension cords
1120,01/24/2006,37.79643880002966,-122.40538391000001,Chinatown,EXI,1212.4  exit sign illuminated
1125,07/06/2006,37.79126657002968,-122.41883735999998,Nob Hill,SPR,sffc 1001.5.1.3  fire systems certified
1127,10/16/2017,37.801889070029695,-122.40663374,North Beach,ELE,electrical / hazards
1128,10/16/2017,37.801889070029695,-122.40663374,North Beach,EXI,exits/obstructions
1129,10/16/2017,37.801889070029695,-122.40663374,North Beach,EXI,exit to roof
1130,10/16/2017,37.801889070029695,-122.40663374,North Beach,EXT,extinguishers / upgrade to ul 300
1131,11/08/2017,37.77159653002966,-122.41899978,Mission,STO,storage / elevator equip. rooms
1139,01/25/2006,37.77449457002966,-122.43196946,Western Addition,STD,1001.5.1.2/app. iii-c  standpipe & spklr-5 yr svc
1140,01/25/2006,37.77449457002966,-122.43196946,Western Addition,999,other violations
1142,10/12/2017,37.776454100029646,-122.39329420000001,South of Market,ELE,emergency power systems
1143,10/12/2017,37.776454100029646,-122.39329420000001,South of Market,PEN,fire resistance/construction
1144,10/12/2017,37.776454100029646,-122.39329420000001,South of Market,REC,records / facility emergency plan
1145,10/12/2017,37.776454100029646,-122.39329420000001,South of Market,REC,l-license and fire pump certificate
1146,11/22/2017,37.788548600029664,-122.41549542,Nob Hill,EXT,extinguisher / service required
1147,11/27/2017,37.78870893002968,-122.39915416,Financial District/South Beach,COM,fire command center features
1148,11/22/2017,37.758964540029645,-122.46968274,Inner Sunset,ALR,alarm system maintained
1149,01/27/2006,37.78734660002967,-122.41300992000001,Tenderloin,ALR,1001.5.1  fire alarms maintained
1150,01/27/2006,37.790498200029674,-122.40359492,Financial District/South Beach,SPR,1003.1  automatic sprinkler system required
1152,11/22/2017,37.758964540029645,-122.46968274,Inner Sunset,ILL,illumination / repair emergency lighting
1153,11/22/2017,37.758964540029645,-122.46968274,Inner Sunset,REC,records / sffd binder for review for 5 years
1154,11/27/2017,37.79253600002967,-122.3945932,Financial District/South Beach,EXT,aes forms
1155,11/27/2017,37.78870893002968,-122.39915416,Financial District/South Beach,ILL,exit sign illumination
1157,01/30/2006,37.76786320002966,-122.42399419000002,Mission,ALR,1001.5.1  fire alarms maintained
1159,01/30/2006,37.765254740029654,-122.4204151,Mission,EXI,1212.4  exit sign illuminated
1161,01/30/2006,37.765254740029654,-122.4204151,Mission,SPR,sffc 1001.5.1.3  fire systems certified
1162,01/30/2006,37.765254740029654,-122.4204151,Mission,EXI,1205  fire escape/laddr-no encumburance
1165,01/30/2006,37.76463135002965,-122.42297343,Mission,999,other violations
1166,11/28/2017,37.79293666002966,-122.40520723,Chinatown,ALR,alarm system maintained
1167,11/28/2017,37.79293666002966,-122.40520723,Chinatown,DOR,doors / latches
1168,11/28/2017,37.79293666002966,-122.40520723,Chinatown,PEN,penetrations / fire rating maintained
1169,11/28/2017,37.79293666002966,-122.40520723,Chinatown,REC,records / sffd binder for review for 5 years
1170,11/28/2017,37.79293666002966,-122.40520723,Chinatown,SIG,signs / floor numbering
1171,11/28/2017,37.79293666002966,-122.40520723,Chinatown,SIG,signs / release devices
1172,11/28/2017,37.79293666002966,-122.40520723,Chinatown,SPR,sprinkler / install additional heads
1173,11/28/2017,37.79293666002966,-122.40520723,Chinatown,STO,storage / no combustibles allowed
1174,11/28/2017,37.79293666002966,-122.40520723,Chinatown,SFC,2016 san francisco fire code
1175,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,ALR,alarm system / system maintained
1176,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,KEY,keys provided per fire marshal
1178,01/30/2006,37.77190890002964,-122.41403889999998,South of Market,EXI,1212.4  exit sign illuminated
1180,01/30/2006,37.77190890002964,-122.41403889999998,South of Market,SPR,sffc 1001.5.1.3  fire systems certified
1182,01/30/2006,37.77190890002964,-122.41403889999998,South of Market,STD,1001.5.1.2/app. iii-c  standpipe & spklr-5 yr svc
1183,01/30/2006,37.77190890002964,-122.41403889999998,South of Market,999,other violations
1184,01/31/2006,37.77546140002967,-122.42758497999999,Western Addition,999,other violations
1186,01/31/2006,37.78311750002966,-122.41676499,Tenderloin,EXI,1212.4  exit sign illuminated
1187,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,REC,records / sffd binder for review for 3 years
1188,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,STO,storage / no combustibles allowed
1189,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,EXI,exits / storage in pathway
1190,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,KEY,keys provided per fire marshal
1191,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,REC,records / facility emergency plan
1192,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,REC,records / fire drills
1193,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,SIG,signs / provide exit sign
1194,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,REC,records / sffd binder for review for 5 years
1195,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,SFC,2010 san francisco fire code
1196,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,SFC,2013 san francisco fire code
1197,12/15/2009,37.788646490029656,-122.40166922000002,Financial District/South Beach,SFC,2013 san francisco fire code
1198,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,ALR,alarm system maintained
1199,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,DOR,doors / non-conforming hardware
1200,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,EXI,exits / storage in pathway
1201,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,KEY,keys provided per fire marshal
1202,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,PER,permit / general
1206,01/31/2006,37.78467390002965,-122.41301603,Tenderloin,EXT,1001.5.1  extinguishers maintn yrly/after use
1207,01/31/2006,37.78467390002965,-122.41301603,Tenderloin,ALR,1001.5.1  fire alarms maintained
1208,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,REC,records / sffd binder for review for 5 years
1209,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,STO,storage / no combustibles allowed
1210,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,SFC,2013 san francisco fire code
1211,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,SFC,2013 san francisco fire code
1212,04/01/2015,37.78497990002966,-122.39653631,Financial District/South Beach,SFC,2013 san francisco fire code
1213,10/27/2016,37.79285775002967,-122.40894007000001,Chinatown,REC,records / facility emergency plan
1214,10/27/2016,37.79285775002967,-122.40894007000001,Chinatown,REC,l-license and fire pump certificate
1215,10/27/2016,37.79285775002967,-122.40894007000001,Chinatown,REC,test and maintenance documentation
1216,10/27/2016,37.79285775002967,-122.40894007000001,Chinatown,STO,storage / ceiling clearance
1218,01/31/2006,37.77608833002966,-122.40824839000001,South of Market,EXI,1212.4  exit sign illuminated
1219,01/31/2006,37.77608833002966,-122.40824839000001,South of Market,STD,1001.5.1  fire protection equip maintenance
1220,01/31/2006,37.77608833002966,-122.40824839000001,South of Market,PER,105.8  operating without fd permit
1222,01/31/2006,37.77608833002966,-122.40824839000001,South of Market,999,other violations
1223,01/31/2006,37.76393518002964,-122.41829988,Mission,STD,1001.5.1.2/app. iii-c  standpipe & spklr-5 yr svc
1225,04/05/2017,37.788646490029656,-122.40166922000002,Financial District/South Beach,DOR,doors / latches
1226,04/05/2017,37.788646490029656,-122.40166922000002,Financial District/South Beach,DOR,doors / non-conforming hardware
1227,04/05/2017,37.788646490029656,-122.40166922000002,Financial District/South Beach,PEN,fire resistance/construction
1228,04/05/2017,37.788646490029656,-122.40166922000002,Financial District/South Beach,REC,records / sffd binder for review for 5 years
1229,04/05/2017,37.788646490029656,-122.40166922000002,Financial District/South Beach,SIG,signs / evacuation plans
1230,04/05/2017,37.788646490029656,-122.40166922000002,Financial District/South Beach,STO,storage / no combustibles allowed
1231,11/20/2017,37.783185900029665,-122.45821612,Presidio Heights,ALR,alarm system maintained
1237,01/31/2006,37.78228599002965,-122.42334675000001,Western Addition,ALR,1001.5.1  fire alarms maintained
1240,01/31/2006,37.77517963002963,-122.42678414,Western Addition,EXI,1205  fire escape/laddr-no encumburance
1243,01/31/2006,37.77517963002963,-122.42678414,Western Addition,999,other violations
1244,01/31/2006,37.79538593002967,-122.40598494999999,Chinatown,EXI,1203  exit obstruction - fire escape
1245,01/31/2006,37.79538593002967,-122.40598494999999,Chinatown,EXI,1203  exit obstruction - fire escape
1247,02/01/2006,37.78146534002967,-122.46126505000001,Inner Richmond,EXT,1001.5.1  extinguishers maintn yrly/after use
1249,05/03/2017,37.745912710029636,-122.38123655000001,Bayview Hunters Point,SFC,2016 san francisco fire code
1250,05/03/2017,37.745912710029636,-122.38123655000001,Bayview Hunters Point,SFC,2016 san francisco fire code
1251,05/03/2017,37.745912710029636,-122.38123655000001,Bayview Hunters Point,SFC,2016 san francisco fire code
1252,03/24/2017,37.783235730029666,-122.41221351,Tenderloin,DOR,doors / latches
1253,03/24/2017,37.783235730029666,-122.41221351,Tenderloin,KEY,elevator recall keys
1254,03/24/2017,37.783235730029666,-122.41221351,Tenderloin,REC,fire safety director
1255,03/24/2017,37.783235730029666,-122.41221351,Tenderloin,REC,records / sffd binder for review for 5 years
1256,03/24/2017,37.783235730029666,-122.41221351,Tenderloin,REC,records / facility emergency plan
1258,02/01/2006,37.76490200002965,-122.41494939000002,Mission,999,other violations
1259,02/01/2006,37.77595042002965,-122.40929422,South of Market,EXT,1001.5.1  extinguishers maintn yrly/after use
1260,02/01/2006,37.77595042002965,-122.40929422,South of Market,SPR,sffc 1001.5.1.3  fire systems certified
1262,02/01/2006,37.78088929002964,-122.41611055,Tenderloin,EXI,1205  fire escape/laddr-no encumburance
1263,02/01/2006,37.78088929002964,-122.41611055,Tenderloin,SPR,1003.1  automatic sprinkler system required
1264,05/16/2017,37.799694730029664,-122.43515090000001,Marina,ALR,alarm system maintained
1265,05/16/2017,37.799694730029664,-122.43515090000001,Marina,SIG,signs / address numbers
1266,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,DOR,doors / blocked open
1267,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,EXI,exits/obstructions
1268,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,EXT,extinguisher / required
1269,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,EXT,extinguisher / commercial cooking serv. required
1270,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,PEN,penetrations / fire rating maintained
1271,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,REC,test and maintenance documentation
1272,09/29/2017,37.79019628002967,-122.40366381,Financial District/South Beach,SPR,sprinklers/ceiling clearance
